timestamp,temperature,salinity,chlorophyll,ph,dissolved_oxygen
2025-09-01 00:00:00,27.90328309348086,34.677914864112765,2.2384167314931074,8.111403791074862,6.7543440534596355
2025-09-01 01:00:00,28.479301373782665,34.42410765120636,2.4419720409702386,8.019550914621101,7.107076429364042
2025-09-01 02:00:00,29.122888333466793,35.13015613595997,2.1367358578844584,8.22050103370782,7.3257203797151345
2025-09-01 03:00:00,30.008324448911694,35.179580523519995,3.000503773844635,8.24710169203365,7.403668012592403
2025-09-01 04:00:00,29.246417321859916,35.10067420102116,3.697501178303359,8.291007427408074,7.84706178759035
2025-09-01 05:00:00,29.828713899652076,35.304715454160316,3.404844646570052,8.305310877154405,8.175543658518158
2025-09-01 06:00:00,30.11737731660753,35.15754952854217,3.8946133267128866,8.424486083395186,8.074557768637728
2025-09-01 07:00:00,30.40759873018509,35.432110230778406,3.391200352014074,8.349987585012157,8.063703232459341
2025-09-01 08:00:00,29.191234906140515,34.8136730477653,2.9011950836179023,8.307042446835649,7.694540956964222
2025-09-01 09:00:00,29.119062395523734,34.992591813700415,2.4417660856764654,8.17228583430774,7.84749924166389
2025-09-01 10:00:00,28.54845351094432,34.70064912242906,3.1713834485343058,8.174315865758519,7.731077242458454
2025-09-01 11:00:00,28.008506863846915,34.912140979172165,2.5517364503386952,8.175049607562562,7.109793395144481
2025-09-01 12:00:00,27.553384074144763,34.55001303090549,1.904804201103924,8.11331297630905,7.278742779764112
2025-09-01 13:00:00,26.306785948436602,33.9358708903183,1.8953477964884549,8.049773948498528,6.478336129310994
2025-09-01 14:00:00,26.005134573893443,34.161908128102105,1.748542367076259,8.077413517182027,6.180426530163246
2025-09-01 15:00:00,25.355480718432148,33.72369469299945,1.1648636909241785,7.933408680511656,5.876793318387674
2025-09-01 16:00:00,25.085391116629022,33.857445292690606,0.8207739560488662,7.93713523868293,5.832851928647344
2025-09-01 17:00:00,24.536326067981726,33.7973486398335,1.4527207355604057,7.865638326974788,5.623981866858056
2025-09-01 18:00:00,24.160085948234286,34.216911887706885,0.6733524932015411,7.8888909279072985,5.702835535120641
2025-09-01 19:00:00,25.18849718276194,33.779205303569064,1.4527605900596536,7.876142978807714,5.732102119628343
2025-09-01 20:00:00,25.798710032796613,33.85513249303464,1.3976173177646096,7.992875733517136,5.4029457906383564
2025-09-01 21:00:00,24.917713422463194,33.766113688975004,1.28832834079413,7.984501861157731,5.85239672770961
2025-09-01 22:00:00,26.359471420157558,33.732730344125336,1.182802747050133,7.998030793647463,6.3825775573222465
2025-09-01 23:00:00,26.401185379819644,34.48960646609218,2.197802368146376,8.07528714180128,6.592088761863751
2025-09-02 00:00:00,28.305274850719083,34.642890438657744,2.1403504957936104,8.155351175659684,7.284061329116893
2025-09-02 01:00:00,27.982223618423504,34.58729930198969,2.176634920064932,8.146248350538569,7.183850265089479
2025-09-02 02:00:00,28.311803467572172,34.66096027051073,3.1217554126383233,8.112104021965331,7.129612367569546
2025-09-02 03:00:00,29.337896455281165,35.055411169065856,3.213164652921343,8.251177410105724,7.422892131062813
2025-09-02 04:00:00,29.18927938231111,35.59620150079746,3.3132313172143593,8.244719208448538,7.739279388475992
2025-09-02 05:00:00,30.11545742254585,35.52067916049837,3.0856031148026632,8.23079719625646,8.176974649501831
2025-09-02 06:00:00,28.750511432186492,35.31973405212826,2.9678501520073906,8.259461870735958,7.74810990106109
2025-09-02 07:00:00,31.103350092623874,35.32210826659985,3.606215063576841,8.325694615320456,7.5577764122599485
2025-09-02 08:00:00,29.339702057894318,35.60471475875418,2.9681513355650386,8.295057141967892,7.934819101938997
2025-09-02 09:00:00,29.302374973806888,35.323038704364116,3.2590226967929676,8.27237200520297,7.915308933051358
2025-09-02 10:00:00,28.413334827568285,34.9283975781091,3.21159732185823,8.193199175163617,7.4672839138473535
2025-09-02 11:00:00,28.428392885544856,34.712769025418716,2.1886295766313117,8.145527225683628,7.19169258318283
2025-09-02 12:00:00,27.57675153692271,34.39105738047097,2.4951507451890746,8.079406090745598,7.038456262300175
2025-09-02 13:00:00,26.607890928118543,34.64505451314355,1.480051965673158,7.99117792927879,6.523776108004895
2025-09-02 14:00:00,26.894852438224586,34.15166552869089,1.675059264380116,7.992319452782082,6.266991427239514
2025-09-02 15:00:00,25.845091701275017,34.056848905549025,1.7193485272481144,7.886743809752002,6.018475020041828
2025-09-02 16:00:00,25.48291552871853,34.162555277633956,0.7690215951779027,7.885394448389947,6.011844295435391
2025-09-02 17:00:00,24.346248092510734,33.88112353626391,1.3475720305825203,7.993705836093362,5.678338207916789
2025-09-02 18:00:00,24.466542401254557,33.62132002677613,0.6417420585252308,7.945453893804009,5.47662516466885
2025-09-02 19:00:00,24.57665933362634,33.714146996092076,1.2718465386757911,7.864787815196157,5.71741725269985
2025-09-02 20:00:00,25.076921308571464,33.80410778109094,1.1565972218419023,7.9381283655866515,5.874360853883924
2025-09-02 21:00:00,25.855470337241986,34.25366014512279,1.5836796864340266,7.990080345720961,6.0381655260011
2025-09-02 22:00:00,25.05940097409914,34.23966094027799,1.6497790318232026,7.996694821387243,6.104990260325073
2025-09-02 23:00:00,26.283852170111246,34.00304022528701,1.9990648003085938,8.026178365013674,6.340830813304074
2025-09-03 00:00:00,27.06022394157129,34.35976483069843,2.413926088826022,8.097851428887832,6.996520320958821
2025-09-03 01:00:00,28.26182106810105,34.91592061187316,2.2035909464528856,8.134703946471562,6.9481689828807
2025-09-03 02:00:00,28.25804535905814,35.10827272821932,2.684974079045102,8.148248459320953,7.720005782802048
2025-09-03 03:00:00,29.4095503738553,34.983331970804315,2.81358772459336,8.222490904450769,8.033890491292603
2025-09-03 04:00:00,29.159617779182366,35.29728332052789,3.07709988769728,8.313441344237278,7.651380107159614
2025-09-03 05:00:00,29.04998076058618,35.08843777513775,3.320636052145986,8.174644946566318,8.047319426835639
2025-09-03 06:00:00,29.851414191335916,35.51789125221913,3.2166115086593843,8.3332619688184,7.949139494402307
2025-09-03 07:00:00,29.374904164807955,35.55479860947861,3.4368031623433386,8.315611250189724,7.753496912739202
2025-09-03 08:00:00,28.94409230762244,35.250427033148135,2.7446847313342806,8.279335374186093,8.40627813624777
2025-09-03 09:00:00,29.894220851329006,35.0565301473907,2.9676670724279335,8.118448417541728,7.575921509090454
2025-09-03 10:00:00,28.599595977131056,34.71647649937403,2.7250246846260398,8.152108728646294,7.636287021357761
2025-09-03 11:00:00,27.505879458834713,34.64874811538791,2.542765197657498,8.082837658809357,7.111297497301975
2025-09-03 12:00:00,27.961128375195525,34.56619761171066,2.0512312598991014,8.13912661100931,6.952702601535517
2025-09-03 13:00:00,26.412659872685317,34.0511682375324,1.577572760463795,8.043752049239322,6.75937185855669
2025-09-03 14:00:00,26.610548235108258,34.02209480913162,1.5571735669198183,7.951288400977277,6.187955926985152
2025-09-03 15:00:00,25.2145157948098,33.86718272967262,0.6471374524337649,7.874415771276838,5.630982874416429
2025-09-03 16:00:00,25.87927482475747,33.685918873374604,1.2522576912259442,7.958782187515748,5.921491984969722
2025-09-03 17:00:00,25.73096854879829,33.723600273123886,0.9994338429457156,7.844783736961776,5.738021386409384
2025-09-03 18:00:00,24.86055217102447,33.79317219956868,0.8441696020741087,7.896851247358086,5.77795963550118
2025-09-03 19:00:00,25.572343977662165,33.37655149312701,1.5721869687610797,7.826977257460992,5.809267382484442
2025-09-03 20:00:00,24.96072647401143,33.86233845745363,1.0187677599534173,8.030556874890438,5.67830926754854
2025-09-03 21:00:00,25.984170571328335,33.73439387503788,1.1608610483472586,7.975713154412222,6.195779117406693
2025-09-03 22:00:00,26.56236938872183,34.29869064764376,1.2912648692475424,8.05733105714448,6.2834510530641605
2025-09-03 23:00:00,27.087312284491592,34.6922179196388,1.3640603520525525,8.017785815006485,6.383295199657813
2025-09-04 00:00:00,27.393086863566328,34.76075818283312,1.8225496299093382,8.102977499843092,7.156225324172843
2025-09-04 01:00:00,27.560596380632543,34.78561175686003,2.565450023980627,8.236260686204878,7.05490904125148
2025-09-04 02:00:00,29.271997958074955,34.85577009596428,2.9685682852706914,8.178861909934453,7.619125704042397
2025-09-04 03:00:00,28.099490100018386,35.017436106513514,2.893991984718089,8.223360997899032,7.7897500132596935
2025-09-04 04:00:00,28.98744067688478,35.317091728391816,2.8519502743196052,8.413737939065243,8.308538906378484
2025-09-04 05:00:00,30.482749366977437,35.448383124838,3.147569310416414,8.304127320963087,7.702599958578145
2025-09-04 06:00:00,29.88765495053792,35.23828569964436,3.5397248280854288,8.322498070501156,7.8906901073775195
2025-09-04 07:00:00,29.88710078868418,35.27208228153069,2.9060021694148452,8.269860956643631,8.14120473935239
2025-09-04 08:00:00,28.57321102954449,35.260661504889796,3.5208415188760775,8.271960646251777,7.60388560880278
2025-09-04 09:00:00,28.73214388590326,35.22838290079621,2.8724699416445016,8.278205396433503,8.002884857748615
2025-09-04 10:00:00,28.659809637199146,34.804810793528176,2.8671692499410253,8.270537746258611,7.612988182169968
2025-09-04 11:00:00,28.31834468022527,34.68689869740715,2.4144308105937213,8.143166983563997,7.047153977880311
2025-09-04 12:00:00,27.264123272885563,34.526995905821096,2.130370992432311,8.072000362584351,6.908215001126714
2025-09-04 13:00:00,26.851820470274532,34.23220240925312,1.626711780527128,8.039345205825335,6.4184289376870165
2025-09-04 14:00:00,26.800907371170048,34.09432045224497,1.7268841094303058,8.061720689343167,6.076116344661127
2025-09-04 15:00:00,25.19189970153665,34.016663360842884,0.6061312531546487,7.995352810694947,5.771548697585322
2025-09-04 16:00:00,24.974650147756385,34.21478832585224,1.2718045649398981,7.909876516259572,5.816721995573873
2025-09-04 17:00:00,25.140829124490107,33.93333631261425,0.831577974633833,7.986639663473159,6.047802426856919
2025-09-04 18:00:00,24.86560819655562,34.150311820585415,1.0585797568412092,7.92138101463139,5.748508176082232
2025-09-04 19:00:00,24.704284343337683,33.81809629836841,0.11313381699221892,7.908450313586281,5.702265519587181
2025-09-04 20:00:00,25.77941579245477,33.95417414206666,1.5167626865783312,7.932305082103584,5.508929820868049
2025-09-04 21:00:00,26.354192621835477,33.77173056399808,1.3479656264383049,7.9915537883490595,5.999788528731489
2025-09-04 22:00:00,25.394311824264857,34.21906036014725,1.1976896926982765,7.9808203094029055,6.206971761379036
2025-09-04 23:00:00,26.827843286917595,34.48182932103322,1.7739961174628605,8.099515760515882,6.3895453067935755
2025-09-05 00:00:00,27.57941087622024,34.697715942899926,2.208929452798171,8.096727744297265,6.71964753768787
2025-09-05 01:00:00,29.21065502698654,34.50738745106296,1.9487545152997066,8.156798222562767,6.926204661172477
2025-09-05 02:00:00,28.916027343797598,35.03045095641581,2.621178913008503,8.206244102146478,7.577132298405048
2025-09-05 03:00:00,29.31971480553261,35.04169824252734,2.9259509291171306,8.251890185060622,7.778916425477864
2025-09-05 04:00:00,29.977984344461323,35.34731197375025,3.3537154755237415,8.292734773450041,7.644858991555308
2025-09-05 05:00:00,29.722198720052955,35.400556650515824,3.636570485198476,8.265297851933196,7.779610763538208
2025-09-05 06:00:00,30.09041321537663,35.37035576650262,3.1134188201077526,8.304174479400086,8.01299816004174
2025-09-05 07:00:00,30.032197038234276,35.13764157519372,2.992459997838097,8.374552396232463,8.096463523946491
2025-09-05 08:00:00,29.385105121612156,35.24141621678204,3.3283984115548164,8.176333395111806,8.160320967643454
2025-09-05 09:00:00,28.49053621312465,34.973308761488596,2.40318820100935,8.32012278646692,7.61333851951905
2025-09-05 10:00:00,27.458336402653345,34.913762289037514,2.4956201804627263,8.197287231111178,7.387757097811954
2025-09-05 11:00:00,27.8328976657838,34.894773483245864,2.7311623658598783,8.148884036970049,7.092815513370398
2025-09-05 12:00:00,26.207915140347062,34.42351258209542,2.337591587078519,8.070526947617225,6.619821573149465
2025-09-05 13:00:00,26.06177258911845,34.03805749528463,1.7414389632080474,8.051789929955078,6.664829111100297
2025-09-05 14:00:00,26.06519805418783,34.098571543511056,1.17622719461336,7.947270222086385,6.386069522854272
2025-09-05 15:00:00,25.682001167390105,33.94905632734448,1.2775776378951516,8.086259784001797,5.761108241083059
2025-09-05 16:00:00,26.42150589766793,33.76809858224916,0.8429073767727193,7.936067857853397,5.6535276066136815
2025-09-05 17:00:00,25.53970602378946,33.55107448234396,0.8246179303115035,7.928721243340998,5.801046456849266
2025-09-05 18:00:00,25.685502963034462,33.79722831873623,0.9738517814955202,7.903196148519066,5.803826584571996
2025-09-05 19:00:00,24.986896900997596,33.95375054764025,0.9014032896377152,7.886356191135916,5.379562347223014
2025-09-05 20:00:00,24.839610310025304,34.03404324074144,1.2862736452468024,7.983567373535994,5.568038999599189
2025-09-05 21:00:00,25.809888702196975,33.90358718237022,1.3653438833022145,7.919577568270639,5.936230154747667
2025-09-05 22:00:00,27.17579150390206,33.927400829032216,1.4005714426996063,7.995399705644735,6.42736711721775
2025-09-05 23:00:00,26.345376036278015,34.7031521651375,1.6008199335515738,8.002502926466322,6.629605023379971
2025-09-06 00:00:00,26.702846439318996,34.436331936807505,2.173621986538883,8.065665759982844,6.8383529355999
2025-09-06 01:00:00,28.41036221393767,34.479410967704986,2.708275811311595,8.192997003576064,7.004863839298785
2025-09-06 02:00:00,28.0399670627843,34.75911455930481,2.250989618474634,8.250595675611224,7.567214790368266
2025-09-06 03:00:00,28.239952928597614,35.15808514293434,3.390071062349266,8.312768552406764,7.370417587364781
2025-09-06 04:00:00,30.230388085791958,35.20961981834883,3.0454963826442527,8.23216953585894,7.800245297013651
2025-09-06 05:00:00,29.20262558571586,35.23696282388947,3.0253852549496782,8.26643138376226,8.09207217546715
2025-09-06 06:00:00,29.9248339060444,35.346037502227816,3.1745441537746837,8.295965196590238,8.064017078411513
2025-09-06 07:00:00,29.157940266867158,35.19363339577848,3.254609019897486,8.258858965408637,7.873155418283487
2025-09-06 08:00:00,29.35875433179383,35.083720050921954,3.219555581277754,8.329252179021097,7.924338508085155
2025-09-06 09:00:00,30.060099087419427,35.254954088291825,3.0993860262793254,8.262216626309694,7.98248642098306
2025-09-06 10:00:00,28.345196644997724,35.186003183211724,2.8846110830429263,8.19133851685927,6.914187505733447
2025-09-06 11:00:00,28.4902939015464,34.86637260560541,2.3806332660353586,8.186717385680776,6.674333793774409
2025-09-06 12:00:00,26.94967752398805,34.580302796083096,2.172421326976206,8.066337653062723,6.596610591413738
2025-09-06 13:00:00,27.43839103298775,34.32001637783761,1.939360237367121,8.133220127587315,6.41729346243889
2025-09-06 14:00:00,27.29644645402857,34.159151493815344,1.0861691438554908,7.979790032356066,6.327553636380901
2025-09-06 15:00:00,25.34207525136482,33.583556798563386,0.6947354434836955,8.009113592526374,6.2146431551471215
2025-09-06 16:00:00,25.345132409553873,33.66473606592524,0.9220269961560208,7.931507434272148,5.784741231246948
2025-09-06 17:00:00,25.059663163226034,33.77662751263658,1.020466169336197,7.926205697827791,5.6841838843343195
2025-09-06 18:00:00,24.89879466060086,33.62353165514527,0.6101938055638797,7.849319190771092,5.457688428734199
2025-09-06 19:00:00,24.766637797875113,33.779417151929245,1.1329734319853062,7.875831115843933,5.444807914473121
2025-09-06 20:00:00,25.05197605691053,33.79003956865146,0.8951358201074975,7.916705120859807,5.739686766148499
2025-09-06 21:00:00,24.66081399319826,33.79460913637931,1.4571459250595444,8.01470625879362,5.917228990724996
2025-09-06 22:00:00,26.349982339181917,34.069949740472936,1.3255269610350053,7.964557331498342,6.516762283481541
2025-09-06 23:00:00,26.953874953525172,34.38189372570977,2.1216367611719806,8.086121952906993,6.449021841527763
2025-09-07 00:00:00,27.989761712980272,34.86102199387185,2.1464625500834087,8.029096392731008,6.625954000035975
2025-09-07 01:00:00,28.99380483106051,34.32597536017285,2.089819422963143,8.174106596724988,6.990730473472649
2025-09-07 02:00:00,29.609706684289026,35.33765905508706,3.101257837806894,8.175571791233217,7.196340374149255
2025-09-07 03:00:00,29.70709572330676,34.89816273257318,3.011826276928862,8.277752496039984,7.761739807559975
2025-09-07 04:00:00,29.52161154308974,35.31252058733435,3.075563286996341,8.291535756855966,8.090615714345393
2025-09-07 05:00:00,29.205614542027437,35.075047616392105,3.008798257495706,8.308561176545288,8.036034866899435
2025-09-07 06:00:00,29.87471834709324,35.41048863916542,3.4531776790516107,8.209073054620504,7.688623720020629
2025-09-07 07:00:00,30.410603968564057,35.24640679200414,3.0556664198286927,8.354968569621967,8.17182809409361
2025-09-07 08:00:00,29.806979367686566,35.08317379033188,3.0696711316133354,8.244230226202676,8.14300174624564
2025-09-07 09:00:00,29.72631884588479,35.180174722739345,2.1951676007934147,8.207010942441363,7.449281397455891
2025-09-07 10:00:00,28.323694490835326,34.59549809477849,2.861796330075681,8.25446701187175,7.418701973949502
2025-09-07 11:00:00,27.915844696060194,34.366427518665226,2.061971356582618,8.15472290741112,6.989729929320087
2025-09-07 12:00:00,27.314769263151703,34.594316318264035,2.2238034718021082,8.141693567611508,6.69128723220378
2025-09-07 13:00:00,26.13926754536136,34.35413808197306,1.9017145882269433,8.133762583028382,6.514749251410514
2025-09-07 14:00:00,25.465722200392086,33.873406466286376,1.1895342669799276,8.042474618622952,6.179866952659889
2025-09-07 15:00:00,24.45607256216189,33.858210711217254,1.727111582986801,7.8399771977138,5.813620639004562
2025-09-07 16:00:00,24.121000801414976,33.69037801176652,1.3963203716042307,7.944609483190434,5.751726037016144
2025-09-07 17:00:00,24.79320952376163,33.76657579924349,0.8861499677624892,7.851087493806509,5.772105280620237
2025-09-07 18:00:00,24.979946610702022,33.95137996924758,1.3090498786964584,7.898864297150745,5.862140356842605
2025-09-07 19:00:00,24.9568749954702,33.86394033443288,1.5087404544199878,7.841461830262831,5.400950728738227
2025-09-07 20:00:00,25.942848519875454,33.603198350015546,1.3940580959559397,7.930417913936473,5.8750970454966
2025-09-07 21:00:00,26.88690958453067,33.81656831862182,1.395839658565416,7.954994727121305,5.946111142451046
2025-09-07 22:00:00,25.713965883647333,34.13540071663047,1.4442736390177464,8.104603198662133,6.209070503681785
2025-09-07 23:00:00,25.945892192868577,34.21485345764044,1.6833180246074535,8.099153158233973,6.340658397116056
